date,name,label,time,floor,closing,year
18.09.2010,Monoloc ,,00:00,Berghain,FALSE,2010
18.09.2010,Traversable Wormhole,traversable wormhole,04:00,Berghain,FALSE,2010
18.09.2010,Tommy Four Seven ,,05:00,Berghain,FALSE,2010
18.09.2010,Brian Sanhaji,brian sanhaji,08:00,Berghain,FALSE,2010
18.09.2010,Chris Liebing ,,09:00,Berghain,TRUE,2010
25.09.2010,Shonky ,,13:00,Panorama Bar,FALSE,2010
25.09.2010,Tama Sumo ,,16:00,Panorama Bar,FALSE,2010
25.09.2010,Margaret Dygas ,,20:00,Panorama Bar,TRUE,2010
25.09.2010,Boris ,,00:00,Berghain,FALSE,2010
25.09.2010,Terence Fixmer,terence fixmer,05:00,Berghain,FALSE,2010
25.09.2010,Marcel Dettmann ,,06:00,Berghain,FALSE,2010
25.09.2010,Marcel Fengler ,,10:00,Berghain,TRUE,2010
02.10.2010,Slam Mode,ibadan,00:00,Berghain,FALSE,2010
02.10.2010,Xhin ibadan,xhin ibadan,04:00,Berghain,FALSE,2010
02.10.2010,Derrick May ,,05:00,Berghain,FALSE,2010
02.10.2010,Jerome Sydenham,ibadan,09:00,Berghain,TRUE,2010
02.10.2010,Tony Lionni,freerange,11:30,Panorama Bar,FALSE,2010
02.10.2010,Virgo trax,virgo trax,14:00,Panorama Bar,FALSE,2010
02.10.2010,Ame & Dixon,innervisions,15:00,Panorama Bar,FALSE,2010
02.10.2010,Ame innervisions,ame innervisions,18:00,Panorama Bar,FALSE,2010
02.10.2010,Dixon & Ame ,,19:00,Panorama Bar,TRUE,2010
09.10.2010,Payme ,,00:00,Panorama Bar,FALSE,2010
09.10.2010,Round Table Knights ,,04:00,Panorama Bar,FALSE,2010
09.10.2010,Oliver $,or $,07:00,Panorama Bar,FALSE,2010
09.10.2010,Heidi &  Jesse Rose,b2b,08:00,Panorama Bar,FALSE,2010
09.10.2010,Zombie Disco Squad ,,11:30,Panorama Bar,FALSE,2010
09.10.2010,Black Rose,black rose,14:00,Panorama Bar,FALSE,2010
09.10.2010,Riva Star ,,15:30,Panorama Bar,FALSE,2010
09.10.2010,Renaissance Man ,,18:30,Panorama Bar,FALSE,2010
09.10.2010,Made2Play-All Stars ,,20:30,Panorama Bar,TRUE,2010
09.10.2010,Darko Esser,wolfskuil,00:00,Berghain,FALSE,2010
09.10.2010,Johannes Heil cocoon,johannes heil cocoon,05:00,Berghain,FALSE,2010
09.10.2010,Frank Lorber,cocoon,06:30,Berghain,FALSE,2010
09.10.2010,P�r Grindvik,stockholm ltd,09:30,Berghain,TRUE,2010
16.10.2010,Stimming ,,09:00,Panorama Bar,FALSE,2010
16.10.2010,Manon ,,10:00,Panorama Bar,FALSE,2010
16.10.2010,Funk D'Void ,,13:00,Panorama Bar,FALSE,2010
16.10.2010,Monika Kruse ,,17:00,Panorama Bar,FALSE,2010
16.10.2010,Monika & Manon & Andhim,b2b,22:00,Panorama Bar,TRUE,2010
16.10.2010,Luca Morris,terminal m,00:00,Berghain,FALSE,2010
16.10.2010,A.Mochi figure,a.mochi figure,05:00,Berghain,FALSE,2010
16.10.2010,Roberto Bosco,figure,06:00,Berghain,FALSE,2010
16.10.2010,Len Faki,figure,10:00,Berghain,TRUE,2010
23.10.2010,hardrock striker,skylax,14:00,Panorama Bar,FALSE,2010
23.10.2010,Zander VT & Marc Schneider,b2b,17:00,Panorama Bar,TRUE,2010
23.10.2010,Daniel Miller,mute,00:00,Berghain,FALSE,2010
23.10.2010,Sandwell District album debut set,sandwell district album debut set,03:00,Berghain,FALSE,2010
23.10.2010,Damon Wild,synewace,04:00,Berghain,FALSE,2010
23.10.2010,Silent Servant & Regis & Function,sandwell district,07:00,Berghain,TRUE,2010
06.11.2010,Nd_Baumecker,ostgut ton,12:00,Panorama Bar,FALSE,2010
06.11.2010,Ryan Elliott,ostgut ton,15:00,Panorama Bar,FALSE,2010
06.11.2010,Soundstream & Guests,soundhack,19:00,Panorama Bar,TRUE,2010
06.11.2010,Norman Nodge,ostgut ton/ mdr,00:00,Berghain,FALSE,2010
06.11.2010,Joey Beltram,transmat/ r & s,05:00,Berghain,FALSE,2010
06.11.2010,Rolando,crossroads,08:00,Berghain,FALSE,2010
06.11.2010,Ben Klock,ostgut ton/ klockworks,11:00,Berghain,TRUE,2010
13.11.2010,Daze Maxim ,,15:00,Panorama Bar,FALSE,2010
13.11.2010,Patrick Specke ,,17:00,Panorama Bar,FALSE,2010
13.11.2010,Marc Schneider ,,19:00,Panorama Bar,FALSE,2010
13.11.2010,alle zusammen ,,22:00,Panorama Bar,TRUE,2010
13.11.2010,Fiedel,ostgut ton,00:00,Berghain,FALSE,2010
13.11.2010,Shed,ostgut ton,04:00,Berghain,FALSE,2010
13.11.2010,Dj Pete,hard wax,07:00,Berghain,FALSE,2010
13.11.2010,Len Faki,ostgut ton,11:00,Berghain,TRUE,2010
20.11.2010,Masomenos,masomenos,12:00,Panorama Bar,FALSE,2010
20.11.2010,D�Julz,bass culture,16:00,Panorama Bar,FALSE,2010
20.11.2010,Raresh,a:rpia:r,20:00,Panorama Bar,FALSE,2010
20.11.2010,Cassy,ostgut ton,23:00,Panorama Bar,TRUE,2010
20.11.2010,Kirk DeGiorgio ,,00:00,Berghain,FALSE,2010
20.11.2010,Submerge,submerge,04:00,Berghain,FALSE,2010
20.11.2010,Lucy ,,05:00,Berghain,FALSE,2010
20.11.2010,Samuli Kemppi,samuli kemppi,08:00,Berghain,FALSE,2010
20.11.2010,Luke Slater ,,09:00,Berghain,FALSE,2010
20.11.2010,Luke Slater & Marcel Fengler,b2b,12:00,Berghain,TRUE,2010
04.12.2010,Nick H�ppner,ostgut ton,14:00,Panorama Bar,FALSE,2010
04.12.2010,Andre Galluzzi,ostgut ton,17:00,Panorama Bar,FALSE,2010
04.12.2010,Markus Fix & Tobi Neumann ,,21:00,Panorama Bar,TRUE,2010
04.12.2010,Donato Dozzy,aquaplano,00:00,Berghain,FALSE,2010
04.12.2010,Jason Emsley platzhirsch,jason emsley platzhirsch,04:00,Berghain,FALSE,2010
04.12.2010,Alex Bau,credo,05:00,Berghain,FALSE,2010
04.12.2010,Tobias Becker,platzhirsch,09:00,Berghain,TRUE,2010
08.01.2011,Dinky,ostgut ton,12:00,Panorama Bar,FALSE,2011
08.01.2011,Alton Miller,yore,16:00,Panorama Bar,FALSE,2011
08.01.2011,Sachwitz &amp; Wetzel,content is missing,19:00,Panorama Bar,TRUE,2011
08.01.2011,Roman Lindau,fachwerk,00:00,Berghain,FALSE,2011
08.01.2011,Sascha Rydell,fachwerk,03:00,Berghain,FALSE,2011
08.01.2011,Fachwerk,special act,05:00,Berghain,FALSE,2011
08.01.2011,Mike Dehnert,fachwerk,07:00,Berghain,FALSE,2011
08.01.2011,Norman Nodge,ostgut ton,09:00,Berghain,TRUE,2011
15.01.2011,Margaret Dygas,ostgut ton,12:00,Panorama Bar,FALSE,2011
15.01.2011,Shonky,freak n chic,16:00,Panorama Bar,FALSE,2011
15.01.2011,Nick H�ppner &amp; Jenne Grabowski,,19:00,Panorama Bar,TRUE,2011
15.01.2011,Ryan Elliott,ostgut ton,00:00,Berghain,FALSE,2011
15.01.2011,Staffan Linzatti,stockholm ltd,04:00,Berghain,FALSE,2011
15.01.2011,Steffi,ostgut ton,05:00,Berghain,FALSE,2011
15.01.2011,MMM,erik &amp; fiedel,08:00,Berghain,FALSE,2011
15.01.2011,Boris,ostgut ton,09:00,Berghain,TRUE,2011
22.01.2011,Shed,ostgut ton,12:00,Panorama Bar,FALSE,2011
22.01.2011,Tama Sumo,,15:00,Panorama Bar,FALSE,2011
22.01.2011,Ame,,18:00,Panorama Bar,FALSE,2011
22.01.2011,Space Dimension Controller,,22:00,Panorama Bar,TRUE,2011
22.01.2011,Dj Pete,hard wax,00:00,Berghain,FALSE,2011
22.01.2011,Milton Bradley,do not resist the beat,04:30,Berghain,FALSE,2011
22.01.2011,Rolando,ostgut ton,06:00,Berghain,FALSE,2011
22.01.2011,Marcel Dettmann,ostgut ton,09:00,Berghain,TRUE,2011
29.01.2011,Honey Dijon,digital disco,14:00,Panorama Bar,FALSE,2011
29.01.2011,nd_baumecker,ostgut ton,17:00,Panorama Bar,FALSE,2011
29.01.2011,Andre Galluzzi,ostgut ton,21:00,Panorama Bar,TRUE,2011
29.01.2011,Mark Broom,blueprint,00:00,Berghain,FALSE,2011
29.01.2011,OVR,aka regis &amp; james ruskin,04:00,Berghain,FALSE,2011
29.01.2011,James Ruskin,blueprint,05:00,Berghain,FALSE,2011
29.01.2011,Luke Slater,blueprint/ mote evolver,08:00,Berghain,FALSE,2011
29.01.2011,Marcel Fengler,ostgut ton,11:00,Berghain,TRUE,2011
05.02.2011,Mark Du Mosch,,12:00,Panorama Bar,FALSE,2011
05.02.2011,TLR,,15:00,Panorama Bar,FALSE,2011
05.02.2011,Green Velvet,aka cajmere,18:00,Panorama Bar,FALSE,2011
05.02.2011,Serge,,21:00,Panorama Bar,TRUE,2011
05.02.2011,Lucy,stroboscopic artefacts,00:00,Berghain,FALSE,2011
05.02.2011,Perc,stroboscopic artefacts,04:00,Berghain,FALSE,2011
05.02.2011,Xhin,stroboscopic artefacts,05:00,Berghain,FALSE,2011
05.02.2011,Peter Van Hoesen,stroboscopic artefacts,08:00,Berghain,FALSE,2011
05.02.2011,Norman Nodge,ostgut ton,12:00,Berghain,TRUE,2011
12.02.2011,Ame,innervisions,21:00,Panorama Bar,FALSE,2011
12.02.2011,Dixon &amp; Ame,innervisions,22:00,Panorama Bar,TRUE,2011
12.02.2011,Oliver Deutschmann,vidab,00:00,Berghain,FALSE,2011
12.02.2011,Petar Dundov,music man,04:00,Berghain,FALSE,2011
12.02.2011,Surgeon,downwards,05:00,Berghain,FALSE,2011
12.02.2011,Dj Pete,hard wax,08:00,Berghain,FALSE,2011
12.02.2011,Ben Klock,ostgut ton,11:00,Berghain,TRUE,2011
19.02.2011,alexkid,,16:00,Panorama Bar,FALSE,2011
19.02.2011,Radio Slave,,19:00,Panorama Bar,FALSE,2011
19.02.2011,Phil Asher,,21:00,Panorama Bar,FALSE,2011
19.02.2011,Craig Richards &amp; Rekids Allstars,,23:59,Panorama Bar,TRUE,2011
19.02.2011,Marcel Fengler,ostgut ton,00:00,Berghain,FALSE,2011
19.02.2011,Brendon Moeller,steadfast,04:00,Berghain,FALSE,2011
19.02.2011,Len Faki,figure,05:00,Berghain,FALSE,2011
19.02.2011,Fiedel,mmm,09:00,Berghain,FALSE,2011
19.02.2011,Boris,ostgut ton,12:00,Berghain,TRUE,2011
26.02.2011,Terry Lee Brown Jr.,plastic city,19:00,Panorama Bar,FALSE,2011
26.02.2011,Nick H�ppner,ostgut ton,23:00,Panorama Bar,TRUE,2011
05.03.2011,Oliver Deutschmann,vidab,12:00,Panorama Bar,FALSE,2011
05.03.2011,Funk D�Void,soma,16:00,Panorama Bar,FALSE,2011
05.03.2011,Cl�,martini br�s,19:00,Panorama Bar,TRUE,2011
05.03.2011,Dj Pete,hard wax,00:00,Berghain,FALSE,2011
05.03.2011,Mike Dehnert,delsin,05:00,Berghain,FALSE,2011
05.03.2011,Matthew Herbert,accidental,06:00,Berghain,FALSE,2011
05.03.2011,R�dh�d,dystopian,08:00,Berghain,FALSE,2011
05.03.2011,Boris,ostgut ton,12:00,Berghain,TRUE,2011
12.03.2011,Dvs1,klockworks,12:00,Panorama Bar,FALSE,2011
12.03.2011,Nina Kravitz,,16:00,Panorama Bar,FALSE,2011
12.03.2011,Marcel Dettmann,ostgut ton,20:00,Panorama Bar,FALSE,2011
12.03.2011,Ryan Elliott,ostgut ton,23:59,Panorama Bar,TRUE,2011
12.03.2011,# 1 &amp; 4,frozen border,00:00,Berghain,FALSE,2011
12.03.2011,# 19 26 1 18 5,frozen border,04:00,Berghain,FALSE,2011
12.03.2011,Dj Skirt,frozen border,05:00,Berghain,FALSE,2011
12.03.2011,Dvs1,klockworks,08:00,Berghain,FALSE,2011
12.03.2011,Fiedel,ostgut ton,11:00,Berghain,TRUE,2011
19.03.2011,Monika Kruse,terminal m,13:00,Panorama Bar,FALSE,2011
19.03.2011,Joel Mull,truesoul,17:00,Panorama Bar,FALSE,2011
19.03.2011,SCB,scb,21:00,Panorama Bar,FALSE,2011
19.03.2011,Phonique,pokerflat,23:59,Panorama Bar,TRUE,2011
19.03.2011,Tama Sumo,ostgut ton,00:00,Berghain,FALSE,2011
19.03.2011,Redshape,delsin,04:00,Berghain,FALSE,2011
19.03.2011,Dj Bone,subject detroit,05:00,Berghain,FALSE,2011
19.03.2011,Jonas Kopp,traut,08:00,Berghain,FALSE,2011
19.03.2011,Andre Galluzzi,aras,09:00,Berghain,FALSE,2011
19.03.2011,Len Faki,ostgut ton/ figure,14:00,Berghain,TRUE,2011
26.03.2011,Sevensol &amp; Map.ache,kann,12:00,Panorama Bar,FALSE,2011
26.03.2011,Move D,source,17:00,Panorama Bar,FALSE,2011
26.03.2011,Steffi &amp; nd_baumecker,ostgut ton,21:00,Panorama Bar,TRUE,2011
26.03.2011,Norman Nodge,ostgut ton,00:00,Berghain,FALSE,2011
26.03.2011,Rob Acid,,05:00,Berghain,FALSE,2011
26.03.2011,Jack de Marseille,wicked music,06:00,Berghain,FALSE,2011
26.03.2011,Kr!z,token,09:00,Berghain,FALSE,2011
26.03.2011,Marcel Fengler,ostgut ton,12:00,Berghain,TRUE,2011
02.04.2011,R�de Hagelstein,upon you,13:00,Panorama Bar,FALSE,2011
02.04.2011,Dave Aju,circus company,16:00,Panorama Bar,FALSE,2011
02.04.2011,Marcel Fengler,ostgut ton,19:00,Panorama Bar,FALSE,2011
02.04.2011,Nick H�ppner,ostgut ton,22:00,Panorama Bar,TRUE,2011
02.04.2011,Ed Davenport,figure,00:00,Berghain,FALSE,2011
02.04.2011,Dimi Ang�lis &amp; Jeroen Search,counterpart,04:00,Berghain,FALSE,2011
02.04.2011,Markus Suckut,figure,05:00,Berghain,FALSE,2011
02.04.2011,Pfirter &amp; Len Faki,figure,09:00,Berghain,TRUE,2011
09.04.2011,Cassy,cocoon,17:00,Panorama Bar,FALSE,2011
09.04.2011,Ryan Elliott,ostgut ton,22:00,Panorama Bar,TRUE,2011
09.04.2011,Regis &amp; Female,sandwell district,00:00,Berghain,FALSE,2011
09.04.2011,Silent Servant,sandwell district,04:00,Berghain,FALSE,2011
09.04.2011,Luke Slater,mote evolver,07:00,Berghain,FALSE,2011
09.04.2011,Function,sandwell district,10:00,Berghain,FALSE,2011
09.04.2011,Marcel Dettmann,ostgut ton,13:00,Berghain,TRUE,2011
16.04.2011,Marco Passarani,epm music,12:00,Panorama Bar,FALSE,2011
16.04.2011,Margaret Dygas,ostgut ton,16:00,Panorama Bar,FALSE,2011
16.04.2011,Tobi Neumann,cocoon,22:00,Panorama Bar,TRUE,2011
16.04.2011,Audio Injection &amp; Drumcell,droide,00:00,Berghain,FALSE,2011
16.04.2011,Ben Sims,theory,07:00,Berghain,FALSE,2011
16.04.2011,Ben Klock,ostgut ton,10:00,Berghain,TRUE,2011
30.04.2011,Raufen &amp; Saufen,dj-team,01:00,Lab,FALSE,2011
30.04.2011,Skateb�rd,digitalo enterprises,03:00,Lab,FALSE,2011
30.04.2011,Tyson,,04:30,Lab,FALSE,2011
30.04.2011,Raufen &amp; Saufen,,05:00,Lab,FALSE,2011
30.04.2011,Skateb�rd &amp; Raufen,,06:30,Lab,TRUE,2011
30.04.2011,Prosumer &amp; Steffi,ostgut ton,12:00,Panorama Bar,FALSE,2011
30.04.2011,Soundstore,ostgut ton,15:00,Panorama Bar,FALSE,2011
30.04.2011,Hunee,rush hour,18:00,Panorama Bar,FALSE,2011
30.04.2011,Nick H�ppner &amp; Tama Sumo,ostgut ton,21:00,Panorama Bar,TRUE,2011
30.04.2011,Alexi Delano,h-productions,00:00,Berghain,FALSE,2011
30.04.2011,Tony Rohr,h-productions,03:00,Berghain,FALSE,2011
30.04.2011,Alexi Delano &amp; Cari Lekebusch,,05:00,Berghain,FALSE,2011
30.04.2011,The Advent,h-productions,06:00,Berghain,FALSE,2011
30.04.2011,Cari Lekebusch &amp; Alexi Delano,h-productions,07:00,Berghain,FALSE,2011
30.04.2011,Norman Nodge,ostgut ton,12:00,Berghain,TRUE,2011
07.05.2011,Tama Sumo,,12:00,Garten,FALSE,2011
07.05.2011,Mike Huckaby,,16:00,Garten,TRUE,2011
07.05.2011,C-Beams,(break sl &amp; sandrow m),00:00,Panorama Bar,FALSE,2011
07.05.2011,Jacob Korn,,04:00,Panorama Bar,FALSE,2011
07.05.2011,Thomas Fr�hlich,,05:00,Panorama Bar,FALSE,2011
07.05.2011,Hombres Discos,(tiny &amp; spunky),08:00,Panorama Bar,TRUE,2011
07.05.2011,Ra�z,droid,00:00,Berghain,FALSE,2011
07.05.2011,Skudge,skudge,05:00,Berghain,FALSE,2011
07.05.2011,Steve Rachmad,music man,06:00,Berghain,FALSE,2011
07.05.2011,Ben Klock &amp; Marcel Dettmann,ostgut ton,09:00,Berghain,TRUE,2011
14.05.2011,Andre Galluzzi,ostgut ton,12:00,Panorama Bar,FALSE,2011
14.05.2011,Ryan Elliott,ostgut ton,18:00,Panorama Bar,FALSE,2011
14.05.2011,Kiki,bpitch ctrl,23:00,Panorama Bar,TRUE,2011
14.05.2011,Monoloc,clr,00:00,Berghain,FALSE,2011
14.05.2011,Brian Sanhaji,clr,04:30,Berghain,FALSE,2011
14.05.2011,Chris Liebing,clr,06:00,Berghain,FALSE,2011
14.05.2011,Tommy Four Seven,clr,12:00,Berghain,FALSE,2011
14.05.2011,CLR Allstars &amp; Radio Slave,,16:00,Berghain,TRUE,2011
21.05.2011,Cassy,cocoon,12:00,Garten,FALSE,2011
21.05.2011,Prosumer,ostgut ton,16:00,Garten,TRUE,2011
21.05.2011,Impey &amp;  Pon,,00:00,Panorama Bar,FALSE,2011
21.05.2011,Ben UFO,,02:00,Panorama Bar,FALSE,2011
21.05.2011,Kassem Mosse,,04:00,Panorama Bar,FALSE,2011
21.05.2011,Floating Points,,05:00,Panorama Bar,FALSE,2011
21.05.2011,Joy Orbison,,07:00,Panorama Bar,FALSE,2011
21.05.2011,Pearson Sound,,09:00,Panorama Bar,TRUE,2011
21.05.2011,Dj Pete,hard wax,00:00,Berghain,FALSE,2011
21.05.2011,Dave Clarke,white noise,04:00,Berghain,FALSE,2011
21.05.2011,Norman Nodge,ostgut ton,07:00,Berghain,FALSE,2011
21.05.2011,Len Faki,figure,11:00,Berghain,TRUE,2011
28.05.2011,Fiedel,mmm,12:00,Panorama Bar,FALSE,2011
28.05.2011,Phonique,poker flat,16:00,Panorama Bar,TRUE,2011
28.05.2011,Oliver Deutschmann,vidab,00:00,Berghain,FALSE,2011
28.05.2011,Paul Ritch,quartz music,05:00,Berghain,FALSE,2011
28.05.2011,Marcel Fengler,ostgut ton,06:00,Berghain,FALSE,2011
28.05.2011,Boris,ostgut ton,11:00,Berghain,TRUE,2011
04.06.2011,Spencer Parker &amp; Matt Tolfrey,,12:00,Garten,FALSE,2011
04.06.2011,Nina Kravitz,rekids,14:00,Garten,FALSE,2011
04.06.2011,Darshan Jesrani,environ,17:00,Garten,TRUE,2011
04.06.2011,Matt Tolfrey,leftroom,00:00,Panorama Bar,FALSE,2011
04.06.2011,Spencer Parker,rekids,03:00,Panorama Bar,FALSE,2011
04.06.2011,Lil Louis,dance mania,06:00,Panorama Bar,FALSE,2011
04.06.2011,Radio Slave,rekids,10:00,Panorama Bar,TRUE,2011
04.06.2011,Marcel Fengler,ostgut ton,00:00,Berghain,FALSE,2011
04.06.2011,Mikael Jonasson,figure,04:00,Berghain,FALSE,2011
04.06.2011,Adam Beyer,drumcode/ figure,05:00,Berghain,FALSE,2011
04.06.2011,Len Faki,figure,10:00,Berghain,TRUE,2011
11.06.2011,R�dh�d,dystopian,12:00,Garten,FALSE,2011
11.06.2011,Stereociti &amp; Don Williams,mojuba,15:00,Garten,TRUE,2011
11.06.2011,Dionne &amp; Julius Steinhoff,smallville,00:00,Panorama Bar,FALSE,2011
11.06.2011,John Roberts,dial,04:30,Panorama Bar,FALSE,2011
11.06.2011,Pi-ge,pan,05:30,Panorama Bar,FALSE,2011
11.06.2011,Efdemin &amp; alle zusammen,dial,08:30,Panorama Bar,TRUE,2011
11.06.2011,Norman Nodge,ostgut ton,00:00,Berghain,FALSE,2011
11.06.2011,BCR Boys,synewave,04:00,Berghain,FALSE,2011
11.06.2011,Damon Wild,synewave,05:00,Berghain,FALSE,2011
11.06.2011,Echoplex,synewave,08:00,Berghain,FALSE,2011
11.06.2011,Marcel Dettmann,ostgut ton,09:00,Berghain,TRUE,2011
18.06.2011,Oliver Deutschmann,vidab,12:30,Panorama Bar,FALSE,2011
18.06.2011,Cassy,cocoon,16:30,Panorama Bar,FALSE,2011
18.06.2011,???,,22:00,Panorama Bar,TRUE,2011
18.06.2011,Dj Pete,hard wax,00:00,Berghain,FALSE,2011
18.06.2011,Technasia,sino,04:00,Berghain,FALSE,2011
18.06.2011,Robert Hood,omega:alive,05:30,Berghain,FALSE,2011
18.06.2011,Rolando,ostgut ton,07:30,Berghain,FALSE,2011
18.06.2011,Ben Klock,ostgut ton,11:30,Berghain,TRUE,2011
25.06.2011,Tama Sumo feat. Elif Bi�er,,15:00,Panorama Bar,FALSE,2011
25.06.2011,Margaret Dygas,perlon,19:00,Panorama Bar,FALSE,2011
25.06.2011,+ alle noch mal zusammen !!!,,23:00,Panorama Bar,TRUE,2011
25.06.2011,Prosumer,ostgut ton,00:00,Berghain,FALSE,2011
25.06.2011,MMM,mmm,04:00,Berghain,FALSE,2011
25.06.2011,Boris,ostgut ton,05:00,Berghain,FALSE,2011
25.06.2011,Heartthrob,minus,09:00,Berghain,FALSE,2011
25.06.2011,DVS1,klockworks,10:00,Berghain,TRUE,2011
02.07.2011,Dinky,ostgut ton,14:00,Panorama Bar,FALSE,2011
02.07.2011,Gavin Herlihy,cocoon,18:00,Panorama Bar,FALSE,2011
02.07.2011,Konrad Black,wagon repair,22:00,Panorama Bar,TRUE,2011
02.07.2011,Riley Reinhold,,00:00,Berghain,FALSE,2011
02.07.2011,Dominik Eulberg,,03:00,Berghain,FALSE,2011
02.07.2011,Deepchild,,06:00,Berghain,FALSE,2011
02.07.2011,Minilogue,,07:00,Berghain,FALSE,2011
02.07.2011,Norman Nodge,ostgut ton,09:00,Berghain,TRUE,2011
09.07.2011,Miss Jools,mobil�e,12:00,Garten,FALSE,2011
09.07.2011,Andre Galluzzi,ostgut ton,16:00,Garten,TRUE,2011
09.07.2011,Prosumer,ostgut ton,00:00,Panorama Bar,FALSE,2011
09.07.2011,KiNK &amp; Neville Watson,hour house is your rush,04:00,Panorama Bar,FALSE,2011
09.07.2011,Fred P,soul people music,05:00,Panorama Bar,FALSE,2011
09.07.2011,Steffi,ostgut ton,08:00,Panorama Bar,TRUE,2011
09.07.2011,Derek Plaslaiko,perc trax,00:00,Berghain,FALSE,2011
09.07.2011,tobias.,ostgut ton,04:45,Berghain,FALSE,2011
09.07.2011,Deetron,music man,06:15,Berghain,FALSE,2011
09.07.2011,Tama Sumo,ostgut ton,09:00,Berghain,TRUE,2011
16.07.2011,Morphosis,morphine,12:00,Garten,FALSE,2011
16.07.2011,Soundstream,soundhack,16:00,Garten,TRUE,2011
16.07.2011,Toshiya Kawasaki &amp; Lawrence,dial/ mute,00:00,Panorama Bar,FALSE,2011
16.07.2011,Henrik Schwarz &amp; Kuniyuki Takahashi,innervisions/mule,06:00,Panorama Bar,FALSE,2011
16.07.2011,Raoul K.,mule,09:00,Panorama Bar,TRUE,2011
16.07.2011,Marcel Fengler,ostgut ton,00:00,Berghain,FALSE,2011
16.07.2011,Gregor Tresher,break new soil,05:00,Berghain,FALSE,2011
16.07.2011,Marcel Dettmann,ostgut ton,06:00,Berghain,FALSE,2011
16.07.2011,Boris,ostgut ton,11:00,Berghain,TRUE,2011
23.07.2011,DJ Red,,14:00,Panorama Bar,FALSE,2011
23.07.2011,Ellen Allien &amp; Cormac,,17:00,Panorama Bar,FALSE,2011
23.07.2011,Margaret Dygas,perlon,19:00,Panorama Bar,TRUE,2011
23.07.2011,Mr. Statik,,00:00,Berghain,FALSE,2011
23.07.2011,Skinnerbox,,03:00,Berghain,FALSE,2011
23.07.2011,Ellen Allien &amp; Miss Kittin,b2b,04:00,Berghain,FALSE,2011
23.07.2011,Thomas Muller,,08:00,Berghain,FALSE,2011
23.07.2011,James Holden,border community,09:00,Berghain,FALSE,2011
23.07.2011,Ryan Elliott,,12:00,Berghain,TRUE,2011
30.07.2011,Cassy,cocoon,12:00,Panorama Bar,FALSE,2011
30.07.2011,Len Faki,figure,16:00,Panorama Bar,FALSE,2011
30.07.2011,Onur �zer,cocoon,20:00,Panorama Bar,FALSE,2011
30.07.2011,Binh,cdv,23:00,Panorama Bar,TRUE,2011
30.07.2011,Fiedel,mmm,00:00,Berghain,FALSE,2011
30.07.2011,Scion,scion versions,05:00,Berghain,FALSE,2011
30.07.2011,Luke Slater,mote evolver,06:00,Berghain,FALSE,2011
30.07.2011,Ben Klock,ostgut ton,10:00,Berghain,TRUE,2011
06.08.2011,Roman Lindau,fachwerk,12:00,Panorama Bar,FALSE,2011
06.08.2011,DJ T.,get physical,16:00,Panorama Bar,FALSE,2011
06.08.2011,Tama Sumo,ostgut ton,21:00,Panorama Bar,TRUE,2011
06.08.2011,Sven Weisemann,a.r.t.less,00:00,Berghain,FALSE,2011
06.08.2011,Reel by Real,a.r.t.less,04:00,Berghain,FALSE,2011
06.08.2011,Don Williams vs. Sebastian Kramer,a.r.t.less vs content,05:00,Berghain,FALSE,2011
06.08.2011,Marcel Fengler,ostgut ton,09:00,Berghain,TRUE,2011
13.08.2011,Todd Bodine,,12:00,Panorama Bar,FALSE,2011
13.08.2011,Ryan Elliott,,16:00,Panorama Bar,FALSE,2011
13.08.2011,???,,20:00,Panorama Bar,TRUE,2011
13.08.2011,Norman Nodge,ostgut ton,00:00,Berghain,FALSE,2011
13.08.2011,Andre Galluzzi,ostgut ton,04:00,Berghain,FALSE,2011
13.08.2011,Savas Pascalidis,sweatshop,08:00,Berghain,FALSE,2011
13.08.2011,Len Faki,figure,11:00,Berghain,FALSE,2011
13.08.2011,Chris Liebing,clr,15:30,Berghain,TRUE,2011
20.08.2011,Prosumer,ostgut ton,12:00,Garten,FALSE,2011
20.08.2011,Motor City Drum Ensemble,mcde,16:00,Garten,TRUE,2011
20.08.2011,Nick H�ppner,ostgut ton,00:00,Panorama Bar,FALSE,2011
20.08.2011,Paul Brtschitsch,rootknox,04:00,Panorama Bar,FALSE,2011
20.08.2011,Dj Sasha,emfire,05:00,Panorama Bar,FALSE,2011
20.08.2011,Cassy,cocoon,09:00,Panorama Bar,FALSE,2011
20.08.2011,R�dh�d,,17:00,Panorama Bar,TRUE,2011
20.08.2011,Ben Klock,ostgut ton,00:00,Berghain,FALSE,2011
20.08.2011,Monolake,monolake,03:00,Berghain,FALSE,2011
20.08.2011,Ben Klock,,04:00,Berghain,FALSE,2011
20.08.2011,Heiko Laux,kanzleramt,06:00,Berghain,FALSE,2011
20.08.2011,Fiedel,ostgut ton,10:00,Berghain,TRUE,2011
27.08.2011,nd_baumecker,ostgut ton,13:00,Panorama Bar,FALSE,2011
27.08.2011,Virginia,underground quality,17:00,Panorama Bar,FALSE,2011
27.08.2011,Steve Bug &amp; Cle,pokerflat,21:00,Panorama Bar,TRUE,2011
27.08.2011,Marcel Dettmann,ostgut ton,00:00,Berghain,FALSE,2011
27.08.2011,Shed,ostgut ton,05:00,Berghain,FALSE,2011
27.08.2011,Lucy,stroboscopic artefacts,06:00,Berghain,FALSE,2011
27.08.2011,Boris,ostgut ton,10:00,Berghain,TRUE,2011
